Slope,Limit,Known Acc,Unknown_acc
0.5,0.1971186440677966,90.75907590759076,71.96261682242991
0.3,0.19796610169491527,90.75907590759076,71.96261682242991
0.35,0.19796610169491527,90.75907590759076,71.96261682242991
0.4,0.19796610169491527,90.75907590759076,71.96261682242991
0.45,0.19796610169491527,90.75907590759076,71.96261682242991
0.5,0.19796610169491527,90.75907590759076,71.96261682242991
0.3,0.1988135593220339,90.75907590759076,71.33956386292834
0.35,0.1988135593220339,90.75907590759076,71.33956386292834
0.4,0.1988135593220339,90.75907590759076,71.33956386292834
0.45,0.1988135593220339,90.75907590759076,71.33956386292834
0.5,0.1988135593220339,90.75907590759076,71.33956386292834
0.3,0.19966101694915256,90.75907590759076,70.7165109034268
0.35,0.19966101694915256,90.75907590759076,70.7165109034268
0.4,0.19966101694915256,90.75907590759076,70.7165109034268
0.45,0.19966101694915256,90.75907590759076,70.7165109034268
0.5,0.19966101694915256,90.75907590759076,70.7165109034268
0.3,0.2005084745762712,90.75907590759076,70.09345794392523
0.35,0.2005084745762712,90.75907590759076,70.09345794392523
0.4,0.2005084745762712,90.75907590759076,70.09345794392523
0.45,0.2005084745762712,90.75907590759076,70.09345794392523
0.5,0.2005084745762712,90.75907590759076,70.09345794392523
0.3,0.20135593220338982,90.75907590759076,69.78193146417445
0.35,0.20135593220338982,90.75907590759076,69.78193146417445
0.4,0.20135593220338982,90.75907590759076,69.78193146417445
0.45,0.20135593220338982,90.75907590759076,69.78193146417445
0.5,0.20135593220338982,90.75907590759076,69.78193146417445
0.3,0.20220338983050848,91.0891089108911,69.47040498442367
0.35,0.20220338983050848,91.0891089108911,69.47040498442367
0.4,0.20220338983050848,91.0891089108911,69.47040498442367
0.45,0.20220338983050848,91.0891089108911,69.47040498442367
0.5,0.20220338983050848,91.0891089108911,69.47040498442367
0.3,0.20305084745762714,91.0891089108911,68.84735202492212
0.35,0.20305084745762714,91.0891089108911,68.84735202492212
0.4,0.20305084745762714,91.0891089108911,68.84735202492212
0.45,0.20305084745762714,91.0891089108911,68.84735202492212
0.5,0.20305084745762714,91.0891089108911,68.84735202492212
0.3,0.20389830508474577,91.0891089108911,68.53582554517133
0.35,0.20389830508474577,91.0891089108911,68.53582554517133
0.4,0.20389830508474577,91.0891089108911,68.53582554517133
0.45,0.20389830508474577,91.0891089108911,68.53582554517133
0.5,0.20389830508474577,91.0891089108911,68.53582554517133
0.3,0.2047457627118644,91.0891089108911,67.91277258566979
0.35,0.2047457627118644,91.0891089108911,67.91277258566979
0.4,0.2047457627118644,91.0891089108911,67.91277258566979
0.45,0.2047457627118644,91.0891089108911,67.91277258566979
0.5,0.2047457627118644,91.0891089108911,67.91277258566979
0.3,0.20559322033898306,91.0891089108911,66.97819314641744
0.35,0.20559322033898306,91.0891089108911,66.97819314641744
0.4,0.20559322033898306,91.0891089108911,66.97819314641744
0.45,0.20559322033898306,91.0891089108911,66.97819314641744
0.5,0.20559322033898306,91.0891089108911,66.97819314641744
0.3,0.2064406779661017,91.0891089108911,66.97819314641744
0.35,0.2064406779661017,91.0891089108911,66.97819314641744
0.4,0.2064406779661017,91.0891089108911,66.97819314641744
0.45,0.2064406779661017,91.0891089108911,66.97819314641744
0.5,0.2064406779661017,91.0891089108911,66.97819314641744
0.3,0.20728813559322035,91.0891089108911,66.35514018691589
0.35,0.20728813559322035,91.0891089108911,66.35514018691589
0.4,0.20728813559322035,91.0891089108911,66.35514018691589
0.45,0.20728813559322035,91.0891089108911,66.35514018691589
0.5,0.20728813559322035,91.0891089108911,66.35514018691589
0.3,0.20813559322033898,91.0891089108911,66.04361370716511
0.35,0.20813559322033898,91.0891089108911,66.04361370716511
0.4,0.20813559322033898,91.0891089108911,66.04361370716511
0.45,0.20813559322033898,91.0891089108911,66.04361370716511
0.5,0.20813559322033898,91.0891089108911,66.04361370716511
0.3,0.20898305084745764,91.0891089108911,65.73208722741433
0.35,0.20898305084745764,91.0891089108911,65.73208722741433
0.4,0.20898305084745764,91.0891089108911,65.73208722741433
0.45,0.20898305084745764,91.0891089108911,65.73208722741433
0.5,0.20898305084745764,91.0891089108911,65.73208722741433
0.3,0.20983050847457627,91.0891089108911,65.73208722741433
0.35,0.20983050847457627,91.0891089108911,65.73208722741433
0.4,0.20983050847457627,91.0891089108911,65.73208722741433
0.45,0.20983050847457627,91.0891089108911,65.73208722741433
0.5,0.20983050847457627,91.0891089108911,65.73208722741433
0.3,0.21067796610169492,91.41914191419141,65.42056074766354
0.35,0.21067796610169492,91.41914191419141,65.42056074766354
0.4,0.21067796610169492,91.41914191419141,65.42056074766354
0.45,0.21067796610169492,91.41914191419141,65.42056074766354
0.5,0.21067796610169492,91.41914191419141,65.42056074766354
0.3,0.21152542372881356,91.41914191419141,65.10903426791276
0.35,0.21152542372881356,91.41914191419141,65.10903426791276
0.4,0.21152542372881356,91.41914191419141,65.10903426791276
0.45,0.21152542372881356,91.41914191419141,65.10903426791276
0.5,0.21152542372881356,91.41914191419141,65.10903426791276
0.3,0.2123728813559322,91.41914191419141,64.797507788162
0.35,0.2123728813559322,91.41914191419141,64.797507788162
0.4,0.2123728813559322,91.41914191419141,64.797507788162
0.45,0.2123728813559322,91.41914191419141,64.797507788162
0.5,0.2123728813559322,91.41914191419141,64.797507788162
0.3,0.21322033898305084,91.41914191419141,63.862928348909655
0.35,0.21322033898305084,91.41914191419141,63.862928348909655
0.4,0.21322033898305084,91.41914191419141,63.862928348909655
0.45,0.21322033898305084,91.41914191419141,63.862928348909655
0.5,0.21322033898305084,91.41914191419141,63.862928348909655
0.3,0.2140677966101695,91.74917491749174,63.55140186915887
0.35,0.2140677966101695,91.74917491749174,63.55140186915887
0.4,0.2140677966101695,91.74917491749174,63.55140186915887
0.45,0.2140677966101695,91.74917491749174,63.55140186915887
0.5,0.2140677966101695,91.74917491749174,63.55140186915887
0.3,0.21491525423728813,91.74917491749174,62.30529595015576
0.35,0.21491525423728813,91.74917491749174,62.30529595015576
0.4,0.21491525423728813,91.74917491749174,62.30529595015576
0.45,0.21491525423728813,91.74917491749174,62.30529595015576
0.5,0.21491525423728813,91.74917491749174,62.30529595015576
0.3,0.21576271186440676,91.74917491749174,61.6822429906542
0.35,0.21576271186440676,91.74917491749174,61.6822429906542
0.4,0.21576271186440676,91.74917491749174,61.6822429906542
0.45,0.21576271186440676,91.74917491749174,61.6822429906542
0.5,0.21576271186440676,91.74917491749174,61.6822429906542
0.3,0.21661016949152542,91.74917491749174,61.6822429906542
0.35,0.21661016949152542,91.74917491749174,61.6822429906542
0.4,0.21661016949152542,91.74917491749174,61.6822429906542
0.45,0.21661016949152542,91.74917491749174,61.6822429906542
0.5,0.21661016949152542,91.74917491749174,61.6822429906542
0.3,0.21745762711864408,91.74917491749174,61.37071651090342
0.35,0.21745762711864408,91.74917491749174,61.37071651090342
0.4,0.21745762711864408,91.74917491749174,61.37071651090342
0.45,0.21745762711864408,91.74917491749174,61.37071651090342
0.5,0.21745762711864408,91.74917491749174,61.37071651090342
0.3,0.2183050847457627,91.74917491749174,61.37071651090342
0.35,0.2183050847457627,91.74917491749174,61.37071651090342
0.4,0.2183050847457627,91.74917491749174,61.37071651090342
0.45,0.2183050847457627,91.74917491749174,61.37071651090342
0.5,0.2183050847457627,91.74917491749174,61.37071651090342
0.3,0.21915254237288134,92.4092409240924,61.059190031152646
0.35,0.21915254237288134,92.4092409240924,61.059190031152646
0.4,0.21915254237288134,92.4092409240924,61.059190031152646
0.45,0.21915254237288134,92.4092409240924,61.059190031152646
0.5,0.21915254237288134,92.4092409240924,61.059190031152646
0.3,0.22,92.4092409240924,60.747663551401864
0.35,0.22,92.4092409240924,60.747663551401864
0.4,0.22,92.4092409240924,60.747663551401864
0.45,0.22,92.4092409240924,60.747663551401864
0.5,0.22,92.4092409240924,60.747663551401864
