0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,class
0.12455461,0.007642026,-0.010948447,0.008432815,0.0077248844,-0.07723081,-0.038735494,0.0131818,0.0222552,-0.025124842,-0.05644432,-0.044433784,0.026614867,5.888274e-05,-0.011464747,0.013328506,-0.046199355,-0.006226433,0.044362977,0.06316169,0.07688638,-0.014668131,-0.08006608,0.034979664,0.03257598,-0.024524126,0.06273019,-0.0033516411,0.03339589,-0.03442642,0.10733457,0.0071494924,0.04073699,-0.0059013288,0.005804124,-0.08631034,0.0133692995,0.054913875,0.053002995,-0.08385933,-0.079561785,-0.018056313,0.0037770516,-0.012263837,-0.02930998,0.00034454564,-0.047773615,-0.038295206,-0.02888931,0.081849605,0.061969493,-0.05954645,0.001219219,0.009147654,-0.028406274,-0.02237498,0.068639666,-0.061318368,-0.022191435,0.0111602815,-0.040868346,0.039747316,-0.018118363,0.058567997,-0.051190466,-0.041168965,0.03969268,0.040275216,0.06949282,-0.054405075,-0.0058309394,-0.052265514,-0.058693867,0.08243512,-0.03541276,-0.0057914564,-0.008411568,-0.013856921,-0.022280453,-0.009680222,0.06679496,0.025070371,0.04859806,-0.014257754,-0.032864664,-0.035624426,0.004501915,-0.045983527,-0.012079081,0.03661809,-0.023676425,0.04249247,0.028476782,0.033253107,-0.012849925,0.048622005,-0.02850861,-0.0739335,-0.07121501,-0.03413535,-0.0355089,0.086882986,0.020679833,-0.005724716,0.0016630781,-0.02287173,-0.07250863,-0.03342261,0.009125789,0.029584402,0.048521373,0.006190899,-0.017044554,0.014874635,0.049752824,0.04952847,0.047994453,0.019873802,0.044752125,0.066963494,0.020367488,0.07868391,0.015438985,-0.07495431,-0.040650617,0.0802515,0.02322484,-0.12575434,-0.010697257,0.023492118,0.033654656,0.12293783,-0.069789805,-0.02879464,0.027502254,-0.020110158,-0.044683363,-0.047189977,0.0024629708,-0.05692731,-0.03233378,-0.0040051932,-0.05906227,-0.086190484,0.047336288,0.024504514,0.03685923,-0.008910345,0.036733754,-0.088935696,-0.005019613,0.01799923,0.040445194,-0.023100208,-0.018973112,0.041952107,-0.07710065,0.056113806,0.03478407,-0.009906062,-0.03579551,-0.018410351,0.0688719,-0.065610394,-0.010713161,-0.015929447,-0.03356552,0.045421615,-0.0151592735,0.015571798,0.0027539125,0.019438183,0.012869951,0.02288728,0.09040912,-0.015831277,-0.043513827,0.013885116,0.030944668,-0.015276966,0.02617914,0.02489886,-0.063468754,-0.11412103,0.028858166,0.021639232,-0.00667146,0.018306108,0.012691849,0.028754957,-0.021657528,-0.008298843,0.03334188,0.013192308,0.02207474,0.03560398,-0.030298626,0.057720207,0.025293965,0.001843848,0.029693842,-0.012932963,0.041971352,0.0840428,0.05043107,0.039265014,0.03970115,0.053156774,0.0008350037,0.02330451,0.0032525,0.041375585,-0.04269489,0.07876569,0.052117664,0.003701812,0.019993927,-0.009069626,0.036380515,-0.038111866,-0.016253967,0.02438906,-0.031065293,0.09449877,-0.036598183,-0.030886495,0.01725832,0.0117226755,-0.026909659,-0.026478328,0.038674057,-0.073395476,0.095286146,-0.032650303,-0.02523166,-0.002667467,-0.08085553,0.04244897,0.053658035,-0.03663595,0.02223528,0.04455087,-0.00074633944,-0.029780017,-0.029955218,0.027997164,0.038636,0.00827598,-0.062014055,0.0668651,-0.12038949,-0.10493399,0.04216801,0.027700106,-0.03199887,-0.07883056,0.03075514,-0.0054669576,-0.009957033,-0.04326524,-0.055120565,-0.013206026,-0.00998877,-0.083558515,0.0484839,-0.05459997,-0.01230523,0.017814685,0.041972306,0.024816997,0.026463648,0.025211675,0.090077646,-0.00451273,-0.027426202,0.08475179,0.0609972,0.014474539,-0.0006916981,-0.026583288,-0.13165122,-0.0060674367,0.034809474,0.018042032,0.02613314,0.0014613018,0.04347675,-0.07287102,-0.016010031,0.011189347,-0.073514424,-0.009805222,-0.06800155,0.018729635,-0.018200846,-0.042094704,0.017141437,-0.007871761,0.012570958,-0.0146811195,-0.018595787,-0.06046194,-0.027298855,-0.002996065,-0.023730123,0.04780707,-0.07204216,0.012280687,0.022452017,0.010089762,-0.0072339885,0.048145268,-0.0037004154,0.08332068,-0.070899844,-0.028832927,-0.019763973,-0.028344445,0.060353942,0.037853703,0.022730768,-0.066199675,-0.00031199274,-0.010102829,0.025850454,0.028594377,0.009621825,-0.027277455,-0.054987144,-0.11367491,0.004561357,-0.026258137,-0.021113915,-0.031092022,-0.0481854,-0.012397594,-0.016430123,-0.10457609,0.005376393,0.020141346,0.014172938,-0.019946601,-0.012072186,-0.04476784,0.050619382,-0.061435908,-0.0007439437,0.033261407,-0.0026298296,0.036017753,-0.041554958,0.019476335,-0.015427467,0.023383096,-0.025317067,-0.020242749,0.0033279085,0.0065754866,-0.028042605,-0.0030341018,0.06283748,-0.045013603,0.057675358,0.016653769,0.014599253,-0.024595017,-0.06001918,-0.036693353,0.06861481,-0.0047330502,0.000996226,0.015206178,-0.06914695,-0.044541255,-0.006485054,-0.02106277,-0.038591865,-0.029038737,0.017551824,0.04679552,-0.005616771,0.0049727503,0.048729915,0.01076772,-0.06697904,-0.053667244,-0.012832968,0.07375546,-0.0397214,-0.07986216,-0.021110628,-0.011501866,-0.0006134682,0.009722051,0.04714831,0.025581248,0.0023306322,0.12308759,0.05945852,-0.07969785,0.038128417,-0.021907091,0.023212763,-0.030785684,0.034266036,-0.07128022,-0.054496914,0.043545138,-0.026091404,-0.027261062,0.03396246,0.013270988,-0.037470758,-0.011974542,0.004818339,-0.04430983,0.023481278,-0.0017519268,0.019920234,-0.007445127,-0.07720313,0.0395363,-0.046466015,0.013192741,-0.033459533,0.01115209,-0.051735893,0.045186106,-0.009160135,0.023423716,-0.0020946215,-0.058695205,-0.0706769,0.00027420916,0.0588357,0.050751124,0.009486945,-0.034180164,0.04830329,-0.05363362,0.029488802,-0.08494938,-0.0073526846,-0.05134799,-0.042725123,0.06946257,0.02366554,0.035706114,0.048255734,0.037858326,-0.034971647,0.017373983,-0.075731814,0.04468293,-0.025594154,0.044005122,-0.030974297,-0.06162515,-0.017193824,0.07740873,0.020022286,-0.06148597,-0.03815121,0.01378508,-0.042524345,-0.0022605157,-0.008620517,-0.032738443,-0.012439917,0.06597303,0.112840615,0.0072065718,-0.013825063,-0.0023657857,-0.042151254,-0.011370075,0.0029986338,-0.023671983,-0.011095085,-0.029651081,-0.01580624,-0.046941724,0.04040297,0.018576693,-0.07844398,-0.04088984,-0.015883544,0.030317593,0.024257073,0.026591752,0.0039291615,-0.055962957,0.070085965,-0.010409768,0.051470116,0.0028650642,-0.0029973516,-0.06783405,-0.055476617,-0.043492932,0.10294362,-0.07394899,-0.023016894,-0.030694205,0.08648369,0.022985933,-0.019174552,0.030370185,-0.025653416,0.031812415,0.07684494,-0.07024759,0
0.093584895,0.07684074,0.0141043775,0.02549541,0.01938741,0.00064951647,-0.052908335,-0.00033349628,-0.026093336,0.03530305,-0.005109569,-0.06958799,0.008069703,0.015061244,-0.0003382666,-0.019855354,-0.039182447,-0.028039372,0.02575932,0.013459539,0.0538186,0.013726988,-0.012489059,-0.0034054404,0.020623663,0.027918933,0.09832043,-0.03170147,0.05387188,-0.045097783,0.037811592,0.0399176,0.0101191485,0.04317845,0.033114683,-0.088450834,0.04653821,0.033540614,0.013327404,-0.08466089,-0.07606847,-0.04506751,-0.001348657,0.032244615,-0.08486967,-0.053328354,-0.0036492324,-0.016095584,-0.019090507,0.07711825,0.009285219,-0.071311794,0.020552188,-0.033803567,0.041394353,0.018032763,0.05979577,-0.07010911,-0.0012560907,0.022339022,0.0068037435,0.0026006321,-0.03657554,0.0176242,0.0015129879,-0.078004315,0.027175345,0.030499114,0.06767815,-0.060579777,-0.024748284,0.008298069,-0.077992156,0.06868525,-0.00947944,0.006271134,-0.04004968,-0.05861066,0.011539682,-0.017198065,0.046590094,-0.05442722,0.041470125,-0.0054687876,-0.059589557,0.010610461,-0.047473155,-0.053562492,0.0027318015,-0.0044237413,-0.028966276,0.01305897,-0.028500864,0.017987302,0.0029392054,0.047397092,-0.013069506,-0.060087875,-0.030181134,-0.024082413,-0.011666666,0.054968167,0.037278883,0.006426639,-0.033279233,-0.0035720698,-0.11168106,-0.10836504,-0.05357066,-0.025010219,0.023840344,0.0046950453,0.0104693305,0.0007030402,-0.029997237,0.054917727,0.055122796,0.048156332,0.04062757,0.043339875,0.051172916,0.075598724,0.009639802,-0.032512967,-0.04301494,0.045231804,0.061423633,-0.097178295,0.037233,0.021790069,0.02223194,0.11808491,-0.027335154,-0.01709351,0.015904047,-0.052025545,-0.07214832,-0.054900452,-0.00087191944,0.03011039,-0.049507942,0.01510066,-0.02899669,-0.14367771,-0.006577846,0.106714174,0.022660669,-0.03375638,0.031636782,-0.049013954,0.03277726,0.050571315,0.003486741,-0.036904193,-0.025810942,0.060553763,-0.097583145,0.074209355,0.027124187,-0.041213855,-0.024450365,-0.017062688,0.06183777,-0.025746558,-0.055906434,-0.013696347,0.0001361348,-0.007951279,-0.031163776,0.039261054,0.04103462,0.039851706,0.045905128,0.024837194,0.04958256,-0.03748955,-0.06326237,0.04807218,0.0015029369,0.001368769,0.07462052,0.025458029,-0.041749284,-0.06577744,0.0152705405,0.023326403,0.037885763,0.07250252,0.0095942635,0.02160761,-0.01891363,0.08284146,0.037779465,-0.008638411,-0.041925456,0.061304495,-0.06715531,0.033123225,0.0004069753,-0.009867624,-0.008988817,-0.015047937,0.05416265,0.04232118,0.025999134,0.046247475,0.013203173,0.025941508,-0.02679684,-0.020485647,-0.016547285,-0.014725958,-0.0046302397,0.099724494,0.033515476,0.027347231,0.04758961,-0.060498133,-0.026889337,0.021506187,-0.021447461,0.015869027,-0.0024217686,0.08135871,-0.005528717,0.04154894,-0.008891612,-0.02817269,0.033291142,0.0046737283,0.020683227,0.0004313062,0.011884239,-0.043453895,-0.038412448,-0.026670381,-0.037793722,0.026829926,0.09165463,-0.020472037,-0.021818496,0.035056047,-0.08268946,-0.060983825,-0.049649388,0.034687255,0.014432182,-0.014043743,0.012023987,0.04245939,-0.10013171,-0.08631786,0.031414013,-0.0040257145,-0.04056344,-0.06169223,0.011006276,0.04770342,-0.008320276,-0.059749518,0.022243403,-0.0019922897,0.04236691,-0.025989296,0.008966722,-0.08915033,-0.016143093,-0.011409446,0.064107835,-0.020863712,0.10682172,0.088031866,0.08599663,0.018498996,-0.063912734,0.123986036,0.025428543,0.03182374,0.01065104,0.012836642,-0.058066662,0.0047183745,-0.040340036,0.034580372,-0.022554519,-0.002276001,0.01333806,-0.08680899,0.0073384712,0.040936958,-0.07861353,-0.03338507,-0.046129152,0.07423966,-0.036976255,-0.046905335,-0.072491154,-0.031244837,0.02898874,-0.033087064,-0.03839094,-0.043579858,-0.007682774,-0.0068923472,0.0066047534,-0.032730587,0.015886968,0.06250884,-0.06886413,0.03571377,-0.034829248,0.01684146,-0.014454758,0.025509255,0.005869393,0.02094008,-0.024693307,0.005739722,0.03402752,0.05029278,0.042639934,-0.031543214,-0.023040192,-0.009325699,0.040435683,0.033740938,-0.00786308,0.0009200442,-0.020283828,-0.054837096,0.04569082,-0.032644443,-0.073810905,-0.034129128,-0.08952734,0.011759834,-0.027341768,-0.0790417,-0.0267694,0.046818078,0.01781239,-0.013250589,0.0084678205,-0.011410859,0.028782723,-0.028184682,-0.06764659,0.033349853,-0.01705059,0.020841029,-0.10504396,-0.016202495,-0.0043141725,-0.027118031,-0.015944643,-0.037816506,0.029295018,0.011084031,-0.08100073,-0.03629119,0.035376,-0.07350445,-0.025366485,-0.037863918,0.0023567264,-0.040185634,-0.057480633,-0.014191707,0.013493737,0.03598538,0.014122665,0.039552957,-0.056936584,-0.04932516,-0.032534476,-0.057078317,-0.04031495,-0.028959017,-0.021316338,-0.010220077,-0.051116534,-0.024418952,0.06423012,-0.048572257,-0.02293788,-0.08036906,0.00082777534,0.07847604,-0.018350335,-0.056785844,-0.01908844,0.022801984,-0.001209239,0.0507041,0.024945665,-0.023642464,0.0037621444,0.14307915,0.041425765,-0.078824766,-0.043791078,0.053703673,0.03340534,0.024001954,0.028749695,-0.048413046,-0.05106345,0.03066273,-0.013518734,0.06213983,-0.03436853,0.011051078,-0.069888994,0.04797187,0.026062336,-0.04111476,0.019176492,-0.024299001,0.035117064,-0.044301838,-0.02895445,0.018490564,-0.009991232,0.03195963,-0.000449655,0.03716869,-0.019314522,0.0173179,0.029393341,0.029470192,-0.0036211216,-0.06523694,-0.052098196,-0.021268336,0.072876096,0.012176621,0.009366286,-0.07217953,0.02895093,-0.033982947,-0.007787316,-0.03442319,-0.0384286,-0.06882078,-0.030186405,0.10044999,0.011643451,0.047559623,0.007181553,-0.046329424,0.011656509,0.054342452,0.013255229,0.0021128638,0.0070852903,0.017398288,-0.023294797,0.01607952,0.036614683,0.042571947,0.06906592,0.06483787,-0.01796392,0.07602804,-0.043418698,-0.06419531,0.02020966,-0.0510837,0.024422351,-0.025144262,0.0687407,-0.047474418,0.018673725,0.03359969,-0.014948738,-0.008349073,0.06563389,-0.021416537,-0.07340278,-0.0134552885,0.0106965685,0.041765768,0.038372885,-0.008759694,-0.0697047,-0.02670075,-0.010938453,0.04009398,-0.047676872,0.012235104,-0.009061286,-0.07596172,0.03434244,-0.0390193,0.038844813,-0.01247107,0.030790906,-0.034006134,-0.038534388,-0.047152348,0.10481581,-0.0709376,0.064142935,-0.040399615,0.03511659,0.012801691,-0.044026606,0.04870982,0.00063864223,0.037660524,0.030216971,-0.019003209,0
0.07430886,0.019195572,-0.027409356,-0.0002846975,0.00017100111,-0.056370135,-0.05406298,0.02599589,0.0387636,-0.009726958,-0.03174188,-0.039545946,0.049515143,-0.022497289,-0.05567595,0.00045204422,-0.011725983,0.026968906,0.039078735,0.052288525,0.049055334,0.040454432,-0.0405075,-0.020337349,0.030487953,-0.019144326,0.05631153,-0.030805742,0.03780021,-0.029477103,0.0843023,0.032732643,0.023197668,0.037607405,0.022686882,-0.06759273,0.00872377,-0.013506214,0.019945383,-0.077878974,-0.031845387,-0.05961992,0.027677847,-0.0027273286,-0.09733039,-0.0067080962,-0.062351134,-0.005222732,-0.0563074,0.041427042,0.04824539,-0.062141992,0.0308079,0.00950903,0.007011007,-0.031722397,0.019878142,-0.040905856,-0.010547403,-0.0047823912,-0.011617464,0.0796337,-0.018439187,0.092358306,-0.044710986,-0.07582473,0.018283162,0.055182286,0.071623765,-0.032293107,-0.009141478,-0.06073927,-0.040692236,0.069462985,0.007585865,-0.02867841,-0.042430904,-0.017403215,-0.012424076,-0.075358294,0.08053735,-0.0049883397,0.022056881,-0.02324837,-0.045724574,-0.011576275,0.023180379,-0.06711211,0.006103318,0.013757743,-0.0056310347,0.05166066,0.017269295,0.058176283,-0.01541222,0.07308384,-0.004517603,-0.06092814,-0.10001847,-0.011782238,-0.004068346,0.078177474,0.025402762,-0.00044261146,-0.045528475,-0.038407244,-0.027556999,-0.046709757,0.010116724,0.0569052,0.05898913,0.0014576052,-0.0057118875,0.016448475,0.0034312066,0.05064643,0.01691299,0.07186693,0.035752334,0.10129751,0.048051942,0.03512698,-0.0138856,-0.0644205,-0.06974677,0.08611473,0.068067126,-0.0687835,-0.028721288,0.02052461,0.023083016,0.08331569,-0.096603215,-0.033364017,0.02175798,0.022030441,-0.05705654,-0.06298671,-0.00622245,-0.011546947,-0.07871532,-0.004169824,-0.0365065,-0.07800579,0.036915395,-0.0013533159,0.048299853,0.0054338262,0.049113434,-0.093710884,0.039215762,0.015871748,0.049910825,-0.008269461,0.028862229,0.025256284,-0.07677175,0.026788259,0.020140046,-0.00628524,-0.02679286,0.009407535,0.045597356,-0.043344527,0.016163992,-0.021161888,-0.037320107,0.04386612,-0.06294057,0.023502886,0.017250702,0.0204136,0.018941678,0.07197637,0.058405194,-0.007408623,-0.052278545,0.064096265,-0.011318738,0.010371771,0.0221461,0.043575417,-0.04028691,-0.07491613,0.042424433,0.062673144,0.038051367,0.02027229,0.010682894,0.011078418,0.019139435,0.004133884,0.016002677,-0.035656538,0.040516365,0.0019908294,-0.060205944,0.066502236,0.051247906,0.0008656295,0.038790103,-0.028020326,0.032997303,0.06061461,0.031093588,0.008627681,0.04548188,0.04161524,0.016118934,0.015639203,0.007966232,0.04596219,-0.025022866,0.10267115,0.025201831,0.01217255,0.049383126,0.0029970033,0.03078998,-0.04780075,0.015771508,0.031154644,-0.0061243284,0.081831455,0.010531565,-0.0020060714,-0.026738511,-0.022878584,0.01773019,-0.03567544,0.051273953,-0.050993428,0.091093525,-0.006488624,-0.04079583,0.0106434245,-0.094871074,0.0044320677,0.04674262,-0.01256145,-0.0077078436,0.018511085,-0.03941443,-0.025312973,-0.008573551,0.06127638,0.045679558,-0.005229324,-0.0017901193,0.048006788,-0.12798533,-0.12739696,0.050526276,0.015500514,-0.02738937,-0.08544746,0.05699789,-0.046038106,-0.004292036,-0.042711545,-0.07457085,-0.0073038926,-7.0203285e-05,-0.099844635,0.02379136,-0.08873579,-0.0027690323,0.0056741904,0.032797128,0.0037408243,0.08037244,0.03328965,0.08934952,-0.017385025,-0.002616796,0.12595561,0.05883879,-0.003465123,0.014388007,0.0030034848,-0.07273777,-0.00721808,0.025149232,0.011201586,-0.0072245873,-8.754603e-05,-0.005433258,-0.071162105,-0.0036867785,0.043799233,-0.06373321,-0.012155538,-0.079191834,0.0133175235,-0.03403596,-0.045820005,0.027540097,-0.03240104,-0.00891281,0.018099286,-0.0017829053,-0.03339239,-0.0205264,0.043868165,0.000119695054,0.0140985595,-0.052997343,-0.009011346,-0.023610493,-0.028920434,-0.016878929,0.041361466,-0.013198927,0.045081623,-0.010450157,-0.05047394,0.0075531183,-0.040604603,0.111309,0.010488542,0.041759763,-0.064878315,0.0003221544,0.002332657,0.008055794,0.031348754,0.04800916,-0.01149432,-0.019960415,-0.101508014,0.010721125,-0.034950938,-0.0189712,-0.02649753,-0.015684746,0.023832353,0.027322184,-0.10803438,-0.008498511,0.004826358,0.034259774,-0.028381545,-0.003499047,-0.08131128,0.06533048,-0.048626732,-0.011500912,0.034058344,-0.0022075807,0.041345324,-0.0352454,-0.007810368,-0.029094143,0.058810115,-0.020210972,-0.041600168,0.022503817,-0.007382719,-0.024181029,0.0060222726,0.08185408,-0.06836312,0.017052544,0.01127023,0.037224352,-0.013364521,-0.05048887,-0.019985484,0.011707694,-0.012910875,-0.0036849612,0.0003538681,-0.07562515,-0.028549239,-0.020960243,-0.024635952,-0.067298606,0.0037655472,0.010631662,0.061592907,0.0058595566,0.043849096,0.07949775,0.010583917,-0.02486976,-0.069996275,-0.049668055,0.09722919,-0.0041306172,-0.041200083,-0.023108914,-0.005632494,-0.023404473,0.005696464,0.016236717,-0.0009905763,-0.014691519,0.11470568,0.062176645,-0.079003245,0.026960019,-0.023269499,0.033331797,0.0033952296,0.049930226,-0.07220503,-0.03979251,0.096736915,0.019119166,-0.028962936,0.05036311,0.02266106,0.009679676,0.020424597,-0.03219213,-0.08206285,0.042182688,0.024470408,0.01847147,-0.017213533,-0.072485104,0.01814912,-0.039170954,0.024333028,-0.0074547166,0.0005488247,-0.039827842,0.0087548755,-0.021359049,-0.0042823115,0.005272587,-0.05735776,-0.042390306,0.016904695,0.08472173,0.037517752,0.022717021,-0.07866418,0.010542991,-0.05086468,0.019048456,-0.067880586,0.00067297963,-0.026765099,-0.039162822,0.05107301,-0.028091472,0.05062228,0.056596693,0.023867188,-0.034269873,0.009523309,-0.04039402,0.025370095,-0.040802497,0.025528975,-0.081263825,-0.05634509,-0.016961172,0.10152334,0.044219337,-0.008005204,-0.011902499,0.018840076,-0.012061318,0.027894912,0.028862804,-0.081483275,-0.0143926125,0.048387963,0.11620419,-0.014515448,-0.010572404,0.022368263,-0.041148745,0.013829822,0.0015010728,-0.011712145,-0.02100657,-0.03214369,0.013743326,-0.058215573,0.039142877,0.026913906,-0.09417991,-0.06343611,-0.019446088,0.048362695,-0.023000114,-0.004055584,0.00424362,-0.07684475,0.067198366,0.008007947,0.050945096,-0.017161831,-0.013944873,-0.026643736,-0.0251377,-0.047101345,0.0691058,-0.07120524,0.0041418197,-0.0317448,0.08624457,0.006551228,-0.044431042,-0.0071556154,-0.024525149,-0.008005398,0.072215244,-0.021131903,0
